"NAME" "INCHKEY" "SMILES" "RT"
"452" "Kitasamycin" "IEMDOFXTVAPVLX-YWQHLDGFSA-N" "C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O" 2.035817
"453" "Kynurenic acid" "HCZHHEIFKROPDY-UHFFFAOYSA-N" "C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O" 6.145667
"454" "Kynurenine" "YGPSJZOEDVAXAB-QMMMGPOBSA-N" "C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N" 6.867717
"455" "L-694,247" "HKXMQLISPYELRD-UHFFFAOYSA-N" "CS(=O)(=O)NC1=CC=C(C=C1)CC2=NOC(=N2)C3=CC4=C(C=C3)NC=C4CCN" 5.248917
"456" "Lacidipine" "GKQPCPXONLDCMU-CCEZHUSRSA-N" "CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2/C=C/C(=O)OC(C)(C)C)C(=O)OCC)C)C" 0.9447167
"457" "Lactamide" "SXQFCVDSOLSHOQ-UHFFFAOYSA-N" "CC(C(=O)N)O" 1.742483
"458" "Lactitol" "VQHSOMBJVWLPSR-JVCRWLNRSA-N" "C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O" 8.9943
"459" "Lamivudine" "JTEGQNOMFQHVDC-NKWVEPMBSA-N" "C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N" 3.404317
"460" "Lamotrigine" "PYZRQGJRPPTADH-UHFFFAOYSA-N" "C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N" 1.980067
"461" "Latanoprost" "GGXICVAJURFBLW-CEYXHVGTSA-N" "CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O" 1.062683
"462" "Letrozol" "HPJKCIUCZWXJDR-UHFFFAOYSA-N" "C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3" 0.9847167
"463" "Leucine" "ROHFNLRQFUQHCH-YFKPBYRVSA-N" "CC(C)C[C@@H](C(=O)O)N" 7.007583
"464" "Levamisole" "HLFSDGLLUJUHTE-SNVBAGLBSA-N" "C1CSC2=N[C@H](CN21)C3=CC=CC=C3" 2.952033
"465" "Levetiracetam" "HPHUVLMMVZITSG-LURJTMIESA-N" "CC[C@@H](C(=O)N)N1CCCC1=O" 1.450817
"466" "Levocetirizine" "ZKLPARSLTMPFCP-OAQYLSRUSA-N" "C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl" 2.901117
"467" "Levonorgestrel" "WWYNJERNGUHSAO-XUDSTZEESA-N" "CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34" 0.9912834
"468" "Levosulpiride" "BGRJTUBHPOOWDU-NSHDSACASA-N" "CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC" 4.3705
"469" "Lidocaine" "NNJVILVZKWQKPM-UHFFFAOYSA-N" "CCN(CC)CC(=O)NC1=C(C=CC=C1C)C" 1.9711
"470" "Linalool" "CDOSHBSSFJOMGT-UHFFFAOYSA-N" "CC(=CCCC(C)(C=C)O)C" 0.9688166
"471" "Linezolide" "TYZROVQLWOKYKF-ZDUSSCGKSA-N" "CC(=O)NC[C@H]1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F" 1.147633
"472" "Linopirdine" "YEJCDKJIEMIWRQ-UHFFFAOYSA-N" "C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5" 1.171583
"473" "Lipoamide" "FCCDDURTIIUXBY-UHFFFAOYSA-N" "C1CSSC1CCCCC(=O)N" 1.25095
"474" "Liquiritigenin" "FURUXTVZLHCCNA-AWEZNQCLSA-N" "C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O" 1.302567
"475" "Lobeline A" "MXYUKLILVYORSK-HBMCJLEFSA-N" "CN1[C@@H](CCC[C@@H]1CC(=O)C2=CC=CC=C2)C[C@@H](C3=CC=CC=C3)O" 2.021217
"476" "Lofepramine" "SAPNXPWPAUFAJU-UHFFFAOYSA-N" "CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl" 1.91475
"477" "Lofexidine" "KSMAGQUYOIHWFS-UHFFFAOYSA-N" "CC(C1=NCCN1)OC2=C(C=CC=C2Cl)Cl" 2.649617
"478" "Lomerizine" "JQSAYKKFZOSZGJ-UHFFFAOYSA-N" "COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC" 1.69595
"479" "Lomifylline" "XBEDAMVJWVPVDS-UHFFFAOYSA-N" "CC(=O)CCCCN1C=NC2=C1C(=O)N(C(=O)N2C)C" 1.088133
"480" "Loratadine" "JCCNYMKQOSZNPW-UHFFFAOYSA-N" "CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1" 1.111233
"481" "Lorazepam" "DIWRORZWFLOCLC-UHFFFAOYSA-N" "C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl" 1.334367
"482" "Losartan" "PSIFNNKUMBGKDQ-UHFFFAOYSA-N" "CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl" 1.270933
"483" "Loteprednol Etabonate" "DMKSVUSAATWOCU-HROMYWEYSA-N" "CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl" 0.9748167
"484" "Loxapine" "XJGVXQDUIWGIRW-UHFFFAOYSA-N" "CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl" 2.17945
"485" "Loxoprofen" "YMBXTVYHTMGZDW-UHFFFAOYSA-N" "CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O" 1.090783
"486" "Lumazine" "UYEUUXMDVNYCAM-UHFFFAOYSA-N" "C1=CN=C2C(=N1)C(=O)NC(=O)N2" 2.486233
"487" "Lysine" "KDXKERNSBIXSRK-YFKPBYRVSA-N" "C(CCN)C[C@@H](C(=O)O)N" 9.542483
"488" "Maltol" "XPCTZQVDEJYUGT-UHFFFAOYSA-N" "CC1=C(C(=O)C=CO1)O" 1.32285
"489" "Maltose" "GUBGYTABKSRVRQ-QUYVBRFLSA-N" "C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O" 8.753734
"490" "Maprotiline" "QSLMDECMDJKHMQ-UHFFFAOYSA-N" "CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24" 2.657817
"491" "Mecillinam" "BWWVAEOLVKTZFQ-NTZNESFSSA-N" "CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)O)C" 4.283867
"492" "Medroxyprogesterone" "FRQMUZJSZHZSGN-HBNHAYAOSA-N" "C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C" 1.008117
"493" "Megestrol Acetate" "RQZAXGRLVPAYTJ-GQFGMJRRSA-N" "CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C" 0.9597833
"494" "Melatonin" "DRLFMBDRBRZALE-UHFFFAOYSA-N" "CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC" 1.2388
"495" "Melperone" "DKMFBWQBDIGMHM-UHFFFAOYSA-N" "CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F" 2.121433
"496" "Mepirizole" "RHAXSHUQNIEUEY-UHFFFAOYSA-N" "CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC" 1.0295
"497" "Mepivacaine" "INWLQCZOYSRPNW-UHFFFAOYSA-N" "CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C" 2.960383
"498" "Meprobamate" "NPPQSCRMBWNHMW-UHFFFAOYSA-N" "CCCC(C)(COC(=O)N)COC(=O)N" 1.250217
"499" "Mesoridazine" "SLVMESMUVMCQIY-UHFFFAOYSA-N" "CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C" 4.242233
"500" "Metformin" "XZWYZXLIPXDOLR-UHFFFAOYSA-N" "CN(C)C(=N)N=C(N)N" 5.442533
"501" "Methadone" "USSIQXCVUWKGNF-UHFFFAOYSA-N" "CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2" 1.996917
"502" "Methaqualone" "JEYCTXHKTXCGPB-UHFFFAOYSA-N" "CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C" 1.095633
"503" "Methionine" "FFEARJCKVFRZRR-BYPYZUCNSA-N" "CSCC[C@@H](C(=O)[O-])[NH3+]" 7.369333
"504" "Methioninesulfoxide" "QEFRNWWLZKMPFJ-YGVKFDHGSA-N" "CS(=O)CC[C@@H](C(=O)O)N" 8.493234
"505" "Methohexital" "NZXKDOXHBHYTKP-UHFFFAOYSA-N" "CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C" 6.899066
"506" "Methotrexate" "FBOZXECLQNJBKD-ZDUSSCGKSA-N" "CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O" 7.67
"507" "Methyl jasmonate" "GEWDNTWNSAZUDX-WQMVXFAESA-N" "CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)OC" 1.039633
"508" "Methyl-3-hydroxybutyric acid" "VEXDRERIMPLZLU-UHFFFAOYSA-N" "CC(C(C)O)C(=O)O" 6.2185
"509" "Methylglycinate" "KQSSATDQUYCRGS-UHFFFAOYSA-N" "COC(=O)CN" 5.2884
"510" "Methyltestosterone" "GCKMFJBGXUYNAG-HLXURNFRSA-N" "C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C" 1.0379
"511" "Methyprylon" "SIDLZWOQUZRBRU-UHFFFAOYSA-N" "CCC1(C(=O)C(CNC1=O)C)CC" 1.18245
"512" "Metronidazole" "VAOCPAMSLUNLGC-UHFFFAOYSA-N" "CC1=NC=C(N1CCO)[N+](=O)[O-]" 1.170383
"513" "Mevastatin" "AJLFOPYRIVGYMJ-INTXDZFKSA-N" "CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O" 0.9884334
"514" "Midazolam" "DDLIGBOFAVUZHB-UHFFFAOYSA-N" "CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F" 1.290267
"515" "Mifepristone" "VKHAHZOOUSRJNA-GCNJZUOMSA-N" "CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O" 0.99725
"516" "Miglitol" "IBAQFPQHRJAVAV-ULAWRXDQSA-N" "C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O" 8.120617
"517" "Milnacipran" "GJJFMKBJSRMPLA-HIFRSBDPSA-N" "CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C2=CC=CC=C2" 3.233483
"518" "Milrinone" "PZRHRDRVRGEVNW-UHFFFAOYSA-N" "CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2" 1.6009
"519" "Mirtazapine" "RONZAEMNMFQXRA-UHFFFAOYSA-N" "CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4" 3.075467
"520" "MK-886" "QAOAOVKBIIKRNL-UHFFFAOYSA-N" "CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl" 0.9646667
"521" "Moclobemide" "YHXISWVBGDMDLQ-UHFFFAOYSA-N" "C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl" 2.027733
"522" "Modafinil" "YFGHCGITMMYXAQ-UHFFFAOYSA-N" "C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N" 1.266
"523" "Mosapride" "YPELFRMCRYSPKZ-UHFFFAOYSA-N" "CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N" 1.24115
"524" "Moxifloxacin" "FABPRXSRWADJSP-MEDUHNTESA-N" "COC1=C2C(=CC(=C1N3C[C@@H]4CCC[NH2+][C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)[O-]" 4.690333
"525" "Moxonidine" "WPNJAUFVNXKLIM-UHFFFAOYSA-N" "CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC" 3.280767
"526" "Muramic acid" "MSFSPUZXLOGKHJ-PGYHGBPZSA-N" "C[C@H](C(=O)O)O[C@H]1[C@@H]([C@H](OC([C@@H]1N)O)CO)O" 8.2824
"527" "Myricetin" "IKMDFBPHZNJCSN-UHFFFAOYSA-N" "C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O" 2.6892
"528" "N,N-Dimethylarginine" "NWGZOALPWZDXNG-UHFFFAOYSA-N" "CN(C)C(CCCN=C(N)N)C(=O)O" 8.916417
"529" "N,N-Dimethylformamide" "ZMXDDKWLCZADIW-UHFFFAOYSA-N" "CN(C)C=O" 1.2877
"530" "N-(2-Furoyl)glycine" "KSPQDMRTZZYQLM-UHFFFAOYSA-N" "C1=COC(=C1)C(=O)NCC(=O)O" 4.00735
"531" "N-2-Fluorenylacetamide" "CZIHNRWJTSTCEX-UHFFFAOYSA-N" "CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2" 4.744117
"532" "N-2-Hydroxycyclopentyladenosine" "GYWXTRVEUURNEW-QPIWWKSXSA-N" "C1C[C@@H]([C@H](C1)O)NC2=NC=NC3=C2N=CN3[C@H]4[C@H](C([C@H](O4)CO)O)O" 3.476617
"533" "N-Acetylalanine" "KTHDTJVBEPMMGL-VKHMYHEASA-N" "C[C@@H](C(=O)O)NC(=O)C" 5.0816
"534" "N-Acetyl-Asp-Glu" "OPVPGKGADVGKTG-BQBZGAKWSA-N" "CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O" 8.108533
"535" "N-Acetylcaprolactam" "QISSLHPKTCLLDL-UHFFFAOYSA-N" "CC(=O)N1CCCCCC1=O" 2.296383
"536" "N-Acetylcysteine" "PWKSKIMOESPYIA-BYPYZUCNSA-N" "CC(=O)N[C@@H](CS)C(=O)O" 5.280684
"537" "N-Acetylcytidine" "NIDVTARKFBZMOT-PEBGCTIMSA-N" "CC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O" 4.985567
"538" "N-Acetylglucosamine" "OVRNDRQMDRJTHS-RTRLPJTCSA-N" "CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O" 7.063833
"539" "N-Acetylglutamic acid" "RFMMMVDNIPUKGG-YFKPBYRVSA-N" "CC(=O)N[C@@H](CCC(=O)O)C(=O)O" 7.674933
"540" "N-Acetylhistidine" "KBOJOGQFRVVWBH-ZETCQYMHSA-N" "CC(=O)N[C@@H](CC1=CN=CN1)C(=O)O" 8.072066
"541" "N-Acetylleucine" "WXNXCEHXYPACJF-ZETCQYMHSA-N" "CC(C)C[C@@H](C(=O)O)NC(=O)C" 2.291933
"542" "N-Acetylmannosamine" "OVRNDRQMDRJTHS-ZTVVOAFPSA-N" "CC(=O)N[C@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O" 7.008483
"543" "N-Acetylmethionine" "XUYPXLNMDZIRQH-UHFFFAOYSA-N" "CC(=O)NC(CCSC)C(=O)O" 3.303783
"544" "N-Acetylneuraminic acid" "SQVRNKJHWKZAKO-LUWBGTNYSA-N" "CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O" 9.25755
"545" "N-Acetylphenylalanine" "CBQJSKKFNMDLON-JTQLQIEISA-N" "CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O" 2.71015
"546" "N-Acetylserine" "JJIHLJJYMXLCOY-BYPYZUCNSA-N" "CC(=O)N[C@@H](CO)C(=O)O" 7.669567
"547" "N-Acetylserotonin" "MVAWJSIDNICKHF-UHFFFAOYSA-N" "CC(=O)NCCC1=CNC2=C1C=C(C=C2)O" 1.512233
"548" "N-Acetyltryptophan" "DZTHIGRZJZPRDV-GFCCVEGCSA-N" "CC(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)O" 2.856333
"549" "N-alpha-methylhistamine" "PHSPJQZRQAJPPF-UHFFFAOYSA-N" "CNCCC1=CN=CN1" 7.4783
"550" "N-Benzyloxycarbonylglycine" "CJUMAFVKTCBCJK-UHFFFAOYSA-N" "C1=CC=C(C=C1)COC(=O)NCC(=O)O" 7.668467
"551" "N-Carbobenzyloxyleucine" "USPFMEKVPDBMCG-LBPRGKRZSA-N" "CC(C)C[C@@H](C(=O)O)NC(=O)OCC1=CC=CC=C1" 1.27515
"552" "N-Cinnamoylglycine" "YAADMLWHGMUGQL-VOTSOKGWSA-N" "C1=CC=C(C=C1)/C=C/C(=O)NCC(=O)O" 2.948733
"553" "N-cyano-N'-(1,1-dimethylpropyl)-N'-3-pyridinyl-guanidine" "HKZNADVVGXKQDL-UHFFFAOYSA-N" "CCC(C)(C)N=C(NC#N)NC1=CN=CC=C1" 1.163733
"554" "N-Cyclohexylformamide" "SWGXDLRCJNEEGZ-UHFFFAOYSA-N" "C1CCC(CC1)NC=O" 1.202833
"555" "N-epsilon-Acetyllysine" "DTERQYGMUDWYAZ-ZETCQYMHSA-N" "CC(=O)NCCCC[C@@H](C(=O)O)N" 8.026816
"556" "N-Formylmethionine" "PYUSHNKNPOHWEZ-YFKPBYRVSA-N" "CSCC[C@@H](C(=O)O)NC=O" 3.9653
"557" "N-gamma-Acetyl-N-2-formyl-5-methoxykynurenamine" "JYWNYMJKURVPFH-UHFFFAOYSA-N" "CC(=O)NCCC(=O)C1=C(C=CC(=C1)OC)NC=O" 1.315217
"558" "N-Isobutyrylglycine" "DCICDMMXFIELDF-UHFFFAOYSA-N" "CC(C)C(=O)NCC(=O)O" 3.60405
"559" "N-Isovalerylglycine" "ZRQXMKMBBMNNQC-UHFFFAOYSA-N" "CC(C)CC(=O)NCC(=O)O" 2.940067
"560" "N-Methylalanine" "GDFAOVXKHJXLEI-VKHMYHEASA-N" "C[C@@H](C(=O)O)NC" 7.67205
"561" "N-Methylaniline" "AFBPFSWMIHJQDM-UHFFFAOYSA-N" "CNC1=CC=CC=C1" 1.058317
"562" "N-Methylanthranilic acid" "WVMBPWMAQDVZCM-UHFFFAOYSA-N" "CNC1=CC=CC=C1C(=O)O" 1.221233
"563" "N-Methylaspartic acid" "HOKKHZGPKSLGJE-GSVOUGTGSA-N" "CN[C@H](CC(=O)O)C(=O)O" 2.52595
"564" "N-Methylglutamic acid" "XLBVNMSMFQMKEY-UHFFFAOYSA-N" "CNC(CCC(=O)O)C(=O)O" 8.31985
"565" "N-Methylhistidine" "CYZKJBZEIFWZSR-LURJTMIESA-N" "C[NH2+][C@@H](CC1=CN=CN1)C(=O)[O-]" 9.232767
"566" "N-Methylisoleucine" "KSPIYJQBLVDRRI-UHFFFAOYSA-N" "CCC(C)C(C(=O)O)NC" 6.441333
"567" "N-Methylleucine" "XJODGRWDFZVTKW-UHFFFAOYSA-N" "CC(C)CC(C(=O)O)NC" 6.3301
"568" "N-Methyllysine" "PQNASZJZHFPQLE-UHFFFAOYSA-N" "CNCCCCC(C(=O)O)N" 9.169633
"569" "N-Methylparoxetine" "MOJZPKOBKCXNKG-YJBOKZPZSA-N" "CN1CC[C@H]([C@@H](C1)COC2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)F" 2.199933
"570" "N-Methylphenylalanine" "SCIFESDRCALIIM-VIFPVBQESA-N" "C[NH2+][C@@H](CC1=CC=CC=C1)C(=O)[O-]" 6.2185
"571" "N-Methylproline" "CWLQUGTUXBXTLF-YFKPBYRVSA-N" "C[NH+]1CCC[C@H]1C(=O)[O-]" 7.112566
"572" "N-Methylserine" "PSFABYLDRXJYID-VKHMYHEASA-N" "C[NH2+][C@@H](CO)C(=O)[O-]" 8.026816
"573" "N-Methylthreonine" "CCAIIPMIAFGKSI-DMTCNVIQSA-N" "C[C@H]([C@@H](C(=O)[O-])[NH2+]C)O" 7.6803
"574" "N-Methyltyrosine" "AXDLCFOOGCNDST-UHFFFAOYSA-N" "CNC(CC1=CC=C(C=C1)O)C(=O)O" 7.076783
"575" "N-Methylvaline" "AKCRVYNORCOYQT-UHFFFAOYSA-N" "CC(C)C(C(=O)[O-])[NH2+]C" 6.9942
"576" "N-omega-Acetylhistamine" "XJWPISBUKWZALE-UHFFFAOYSA-N" "CC(=O)NCCC1=CN=CN1" 5.997283
"577" "N2,N2-Dimethylguanosine" "RSPURTUNRHNVGF-IOSLPCCCSA-N" "CN(C)C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O" 5.51445
"578" "N2-Methylguanosine" "SLEHROROQDYRAW-KQYNXXCUSA-N" "CNC1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O" 6.401233
"579" "N6-Isopentenyladenosine" "USVMJSALORZVDV-SDBHATRESA-N" "CC(=CCNC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C" 1.476433
"580" "N8-Acetylspermidine" "FONIWJIDLJEJTL-UHFFFAOYSA-N" "CC(=O)NCCCCNCCCN" 8.8679
"581" "Nafadotride" "IDZASIQMRGPBCQ-UHFFFAOYSA-N" "CCCCN1CCCC1CNC(=O)C2=C(C3=CC=CC=C3C(=C2)C#N)OC" 2.046917
"582" "Naftopidil" "HRRBJVNMSRJFHQ-UHFFFAOYSA-N" "COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O" 1.993833
"583" "Nalbuphine" "NETZHAKZCGBWSS-CEDHKZHLSA-N" "C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O" 5.245
"584" "Naltrindole" "WIYUZYBFCWCCQJ-IFKAHUTRSA-N" "C1CC1CN2CC[C@]34[C@@H]5C6=C(C[C@]3([C@H]2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8N6" 4.4528
"585" "Nandrolone" "NPAGDVCDWIYMMC-IZPLOLCNSA-N" "C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34" 1.055417
"586" "Naringin" "DFPMSGMNTNDNHN-ZPHOTFPESA-N" "C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O" 5.61205
"587" "Nateglinide" "OELFLUMRDSZNSF-OFLPRAFFSA-N" "CC(C)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O" 1.30095
"588" "Nefazodone" "VRBKIVRKKCLPHA-UHFFFAOYSA-N" "CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl" 1.883017
"589" "Nelfinavir" "QAGYKUNXZHXKMR-HKWSIXNMSA-N" "CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O" 1.554067
"590" "Nerylacetate" "HIGQPQRQIQDZMP-FLIBITNWSA-N" "CC(=CCC/C(=C\COC(=O)C)/C)C" 0.9925666
"591" "Nialamide" "NOIIUHRQUVNIDD-UHFFFAOYSA-N" "C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2" 1.689783
"592" "Nicorandil" "LBHIOVVIQHSOQN-UHFFFAOYSA-N" "C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]" 1.113117
"593" "Nicotinamide" "DFPAKSUCGFBDDF-UHFFFAOYSA-N" "C1=CC(=CN=C1)C(=O)N" 1.75615
"594" "Nicotine" "SNICXCGAKADSCV-JTQLQIEISA-N" "CN1CCC[C@H]1C2=CN=CC=C2" 5.338833
"595" "Nicotinic acid" "PVNIIMVLHYAWGP-UHFFFAOYSA-N" "C1=CC(=CN=C1)C(=O)O" 4.007216
"596" "Nicotinoylglycine" "ZBSGKPYXQINNGF-UHFFFAOYSA-N" "C1=CC(=CN=C1)C(=O)NCC(=O)O" 7.080867
"597" "Nifedipine" "HYIMSNHJOBLJNT-UHFFFAOYSA-N" "CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC" 1.0249
"598" "Nifekalant" "OEBPANQZQGQPHF-UHFFFAOYSA-N" "CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO" 3.209533
"599" "Nimetazepam" "GWUSZQUVEVMBPI-UHFFFAOYSA-N" "CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3" 0.98495
"600" "Nimodipine" "UIAGMCDKSXEBJQ-UHFFFAOYSA-N" "CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC" 0.9435833
"601" "Nitazoxanide" "YQNQNVDNTFHQSW-UHFFFAOYSA-N" "CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]" 1.0033
"602" "Nitrazepam" "KJONHKAYOJNZEC-UHFFFAOYSA-N" "C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3" 1.196967
"603" "Nizatidine" "SGXXNSQHWDMGGP-IZZDOVSWSA-N" "CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C" 4.645884
"604" "Nobiletin" "MRIAQLRQZPPODS-UHFFFAOYSA-N" "COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC" 1.00395
"605" "Norleucine" "LRQKBLKVPFOOQJ-YFKPBYRVSA-N" "CCCC[C@@H](C(=O)O)N" 6.990033
"606" "Nornicotine" "MYKUKUCHPMASKF-UHFFFAOYSA-N" "C1CC(NC1)C2=CN=CC=C2" 5.984066
"607" "Norvaline" "SNDPXSYFESPGGJ-BYPYZUCNSA-N" "CCC[C@@H](C(=O)O)N" 4.885833
